mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_87788,CC1OC11CC2(CC2)C1,3.93094,0.99196,0.92559,1.7387,83.92,-0.2541,0.0739,0.328,1365.4199,0.181054,-387.052583,-387.043721,-387.042777,-387.08626,34.378
gdb_98018,CC(O)C#CC(=O)CO,4.38621,0.58809,0.54976,3.3876,77.94,-0.2722,-0.0664,0.2059,1978.908,0.132147,-458.941492,-458.931038,-458.930094,-458.978756,35.851
gdb_119379,CCOC12CC(C1)C2C,2.96702,1.06523,0.92046,0.8412,87.28,-0.2451,0.0985,0.3436,1416.9753,0.205097,-388.244527,-388.235047,-388.234103,-388.279203,35.946
gdb_110642,COC1C2C3CC3C12C,2.39294,1.54646,1.16395,1.1271,83.11,-0.2009,0.0794,0.2803,1164.893,0.181202,-387.004923,-386.995973,-386.995029,-387.038309,34.46
gdb_47949,C1CC1C#CC#CC=O,11.80426,0.43897,0.43778,5.4997,106.3,-0.248,-0.0771,0.1709,2392.6981,0.110916,-383.437004,-383.427821,-383.426877,-383.472799,31.218
gdb_89264,CN1CC2(O)C3CC3C12,2.42286,1.80114,1.31211,0.8394,78.37,-0.2002,0.0725,0.2727,1039.4825,0.170448,-403.071323,-403.063037,-403.062093,-403.103575,33.022
gdb_72700,CC12COC11CC(C1)O2,2.57879,2.03404,1.64506,0.7302,74.3,-0.2417,0.0623,0.304,908.4311,0.159974,-422.943508,-422.936453,-422.935509,-422.974314,29.969
gdb_75470,CC1=CCCC1N1CC1,2.66138,1.36725,0.95262,1.035,89.31,-0.2248,0.0316,0.2565,1285.7994,0.194781,-367.200149,-367.191238,-367.190294,-367.233863,34.122
gdb_169,c1cn[nH]n1,10.3093,9.81117,5.02703,0.0597,35.3,-0.2742,-0.0055,0.2687,265.6333,0.059852,-242.18601,-242.182459,-242.181515,-242.212163,11.936
gdb_95496,CC1OCC=CC(C)=C1,2.23286,1.51345,0.95862,1.0649,89.3,-0.2132,-0.0204,0.1928,1286.2293,0.182258,-387.102255,-387.093225,-387.092281,-387.135726,34.717
gdb_104558,OCC1(CC(=N)O1)C#C,2.44343,1.33989,1.05199,1.2571,73.19,-0.2708,0.0081,0.2788,1162.9189,0.122166,-437.841585,-437.832767,-437.831823,-437.875281,32.837
gdb_109918,COC1C(C)C=CC1O,2.03295,1.7394,1.04374,1.4206,80.08,-0.2436,0.017,0.2606,1199.9407,0.182069,-424.22503,-424.215639,-424.214695,-424.259207,35.434
gdb_70481,CC12NC1CC2OC=N,3.26722,1.02617,0.90387,4.8007,79.49,-0.2316,0.0275,0.2591,1349.1424,0.158576,-419.158772,-419.149781,-419.148837,-419.193467,32.903
gdb_12074,CCC1(O)CC2OC12,3.57462,1.65061,1.49333,1.8153,66.86,-0.2533,0.0611,0.3144,928.1532,0.15205,-384.899965,-384.891882,-384.890937,-384.932053,30.854
gdb_96001,CC1CCOC1C1CN1,2.88335,1.32058,1.09549,2.482,81.17,-0.2359,0.0725,0.3085,1203.2272,0.195908,-404.329486,-404.320522,-404.319578,-404.363601,33.639
gdb_116001,OCC1OCC=C1C=O,2.03409,1.56524,0.93665,4.6721,73.21,-0.249,-0.0721,0.1769,1209.8154,0.135135,-458.971282,-458.962599,-458.961654,-459.005316,31.049
gdb_33707,C#CC12C=CC3CN1C23,3.86861,1.52242,1.27256,1.9351,80.7,-0.2294,-0.0086,0.2208,984.3749,0.124785,-363.525644,-363.518731,-363.517787,-363.556577,28.531
gdb_90884,CC12CC3C(CC1O)C23,2.35882,1.9265,1.41357,1.3334,80.77,-0.2468,0.0735,0.3203,1010.3326,0.183792,-387.075556,-387.067534,-387.06659,-387.107421,32.896
gdb_88824,CC1CCC1C1CN1C,2.93828,1.07894,0.87936,1.2884,90.08,-0.2183,0.0782,0.2965,1430.379,0.217243,-368.371007,-368.361259,-368.360314,-368.405904,36.932
gdb_65465,CC1(CN1CC=O)C=O,4.31485,0.7628,0.733,1.1348,75.04,-0.2524,-0.0368,0.2156,1540.2987,0.143379,-439.07073,-439.060859,-439.059915,-439.106592,34.233
gdb_1953,CN1CC(C1)C#N,7.72364,1.5112,1.45166,3.6113,62.74,-0.2348,0.0245,0.2593,853.6152,0.125823,-304.686811,-304.679865,-304.678921,-304.71775,24.908
gdb_60453,CC(C)CCCC1CC1,4.49824,0.53573,0.50128,0.16,97.39,-0.2696,0.0861,0.3557,2328.8712,0.25094,-353.559055,-353.547819,-353.546875,-353.596498,41.406
gdb_100394,COC(C)(CC=O)C=O,2.08275,1.18354,1.00455,3.6589,73.0,-0.2503,-0.0424,0.2078,1294.0449,0.153624,-460.166128,-460.15533,-460.154385,-460.203101,36.887
gdb_37109,C1C2C1C13CC21OC=N3,3.78046,1.73462,1.67502,1.3295,70.04,-0.2001,0.0067,0.2068,852.2427,0.12578,-400.659471,-400.653238,-400.652294,-400.68954,26.5
gdb_57252,CC(C)(C#C)C1(C)CO1,2.11446,1.56284,1.21753,1.8489,83.42,-0.2535,0.055,0.3085,1155.6577,0.178286,-387.042516,-387.03216,-387.031216,-387.077193,39.321
gdb_124052,C1OC2C1N1N=CN=C21,4.25332,1.60623,1.37765,3.3411,66.18,-0.2663,-0.0083,0.258,895.9052,0.104407,-432.812564,-432.806514,-432.805569,-432.843294,23.103
gdb_132635,c1c(c(cnc1O)N)F,3.19787,1.34904,0.94977,1.9804,69.17,-0.2035,-0.0164,0.1871,1125.56,0.102105,-478.036714,-478.029238,-478.028294,-478.068434,29.091
gdb_123653,C1C2NC3=C(C=NO3)C12,4.13375,1.58014,1.24935,4.0988,70.82,-0.2024,0.0082,0.2106,952.3155,0.115914,-416.772739,-416.766519,-416.765574,-416.803151,25.52
gdb_15901,CC1CC(C)C1CO,2.52468,1.76191,1.17909,1.2398,78.1,-0.2596,0.0745,0.3341,1102.9626,0.199433,-350.19569,-350.186305,-350.18536,-350.229271,35.096
gdb_93862,CC1COC(C)C11CO1,2.17579,1.73848,1.11493,1.556,77.71,-0.2464,0.0745,0.3209,1155.1614,0.181901,-424.215715,-424.206659,-424.205715,-424.24979,34.335
gdb_34687,N#CC1C2C1N1CCC21,4.53303,1.10194,1.09439,4.188,77.48,-0.2364,0.021,0.2574,1138.588,0.137965,-380.809138,-380.802066,-380.801122,-380.840637,27.999
gdb_27287,c1nc(c2n1CCO2)N,3.29522,1.61002,1.1042,4.0756,72.09,-0.1701,0.0371,0.2073,1048.5504,0.127815,-434.084355,-434.076813,-434.075869,-434.116522,28.22
gdb_68246,CC12CC(O1)C1OCC21,2.94183,1.81932,1.45268,2.8727,73.73,-0.2382,0.0752,0.3135,954.9275,0.160647,-422.988464,-422.981348,-422.980404,-423.01957,29.253
gdb_9345,CCCNC(=O)CC,5.56659,0.79667,0.77341,3.3604,77.04,-0.2401,0.0376,0.2777,1592.9774,0.187334,-366.312176,-366.301848,-366.300904,-366.349604,35.457
gdb_21218,CNc1[nH]c(=O)on1,7.14108,1.32562,1.12747,6.4921,56.54,-0.2342,0.0256,0.2598,988.2084,0.096377,-431.936432,-431.929104,-431.92816,-431.968146,26.126
gdb_24312,C1C2OCC3=C2N1C=N3,3.11034,2.30249,1.52385,1.9251,69.76,-0.2267,-0.0402,0.1865,824.6433,0.115803,-416.737619,-416.731573,-416.730629,-416.767889,24.286
gdb_128955,c1[nH]nc(n1)OCC#N,7.73021,0.81624,0.7417,6.7249,64.57,-0.2591,-0.006,0.2531,1394.3434,0.091208,-448.94621,-448.938627,-448.937683,-448.979445,26.377
gdb_69159,CC12CC1C(=O)C2(C)C,2.09397,1.66629,1.35028,3.3054,83.03,-0.2306,-0.0048,0.2258,1101.0282,0.180452,-387.097457,-387.087944,-387.087,-387.130936,36.459
gdb_15361,CCC1CC1CC=O,5.72221,0.84345,0.79245,2.9466,76.95,-0.2437,-0.0181,0.2256,1467.2542,0.175268,-349.006094,-348.996825,-348.995881,-349.041058,32.787
gdb_16642,OC1C2OC2CC1=O,3.16741,2.38763,1.60818,3.4285,56.49,-0.2627,-0.0353,0.2275,776.3566,0.106906,-419.678038,-419.671339,-419.670394,-419.708905,25.416
gdb_116579,CCN=C1OC2CCC12,3.93542,0.95327,0.91216,2.2417,83.0,-0.2433,0.0287,0.272,1401.5339,0.171198,-403.133758,-403.125027,-403.124083,-403.168461,32.197
gdb_846,Cc1nc(co1)N,7.04294,2.13598,1.6589,1.2965,56.39,-0.1971,0.0174,0.2145,724.1518,0.1028,-340.674744,-340.668051,-340.667106,-340.705321,24.134
gdb_30105,CC1NC1C1=CN=CO1,3.88049,1.14331,1.01826,2.6651,76.11,-0.2291,0.0007,0.2298,1192.0134,0.13766,-418.012823,-418.004962,-418.004018,-418.045905,29.146
gdb_53230,CC#CC1NC(C)C1=O,3.16269,0.84869,0.77796,2.238,83.54,-0.2319,-0.0257,0.2062,1566.1063,0.144989,-401.919548,-401.909543,-401.908599,-401.956145,34.64
gdb_94166,CC1CCC1(C)C(N)=O,2.3008,1.36979,1.15199,3.2688,81.84,-0.2365,0.0355,0.272,1209.6589,0.19284,-404.384956,-404.374583,-404.373639,-404.420638,38.435
gdb_85863,CC1(O)CC(O)C11CN1,1.98419,1.74821,1.30706,2.7449,75.33,-0.2355,0.067,0.3025,1080.7782,0.169084,-440.242538,-440.233067,-440.232122,-440.276153,36.356
gdb_31779,Cn1c(ccc1O)CO,2.94192,1.29943,0.96109,1.7667,76.67,-0.1832,0.0404,0.2236,1210.1357,0.147681,-439.112656,-439.103399,-439.102454,-439.146495,34.11
gdb_63637,CC1(C)CC1C1CCO1,3.55095,1.03072,0.93053,1.6155,86.69,-0.2456,0.0779,0.3235,1385.9452,0.204855,-388.267066,-388.257361,-388.256417,-388.30181,36.43
gdb_127101,CN(C)c1cnnnn1,3.76916,1.28608,0.97086,7.1549,77.02,-0.2382,-0.0683,0.1699,1167.7587,0.123502,-430.19307,-430.184299,-430.183355,-430.227751,30.068
gdb_17666,OC1(COC1)C1CO1,3.34782,1.79851,1.50344,1.9566,59.86,-0.2548,0.0609,0.3158,874.6311,0.128949,-420.817806,-420.809974,-420.809029,-420.850726,28.191
gdb_40702,C1NC1C1OC1C1CN1,3.70369,0.99633,0.91717,0.5192,76.23,-0.2451,0.0729,0.318,1331.8923,0.16049,-419.121982,-419.113595,-419.112651,-419.155748,31.232
gdb_88363,CC(C)(C#N)C1CC1O,2.18667,1.38456,1.13102,5.0792,79.14,-0.2699,0.0452,0.3151,1192.1462,0.168949,-403.145788,-403.135832,-403.134888,-403.180409,37.199
gdb_128319,CNc1nc([nH]n1)C=O,5.50742,0.91997,0.79396,3.4459,74.79,-0.2192,-0.0706,0.1487,1374.6885,0.113755,-450.154458,-450.146025,-450.145081,-450.187945,29.601
gdb_772,c1c(non1)N,9.71106,3.71523,2.69493,4.3899,40.64,-0.2516,-0.0343,0.2173,441.3213,0.062933,-317.364547,-317.359794,-317.35885,-317.392436,17.141
gdb_87209,CC1CC1(O)CC1CC1,4.09635,0.85349,0.80355,1.3998,86.74,-0.2423,0.0818,0.3241,1551.2961,0.204359,-388.267338,-388.25738,-388.256436,-388.302115,38.036
gdb_29306,OC1=COC(=N1)C1CO1,5.74757,0.98483,0.8902,1.6235,65.88,-0.2216,-0.0152,0.2064,1238.5804,0.101268,-473.825201,-473.817729,-473.816785,-473.857792,27.465
gdb_14578,C#CCOCCC#N,14.3479,0.65733,0.63602,3.4714,69.06,-0.2727,0.0164,0.2891,1631.3994,0.116287,-362.62673,-362.61775,-362.616806,-362.661379,30.205
gdb_73168,CC12CCN1CC2C#N,2.45302,1.43477,1.33158,2.7232,79.06,-0.2308,0.0196,0.2504,1081.3425,0.160094,-382.048397,-382.040066,-382.039122,-382.081512,31.761
gdb_77609,CC12CCC1(C#N)C2O,2.10546,1.61964,1.28483,3.8573,78.29,-0.2567,0.0164,0.273,1079.3927,0.146852,-401.940649,-401.931726,-401.930781,-401.9739,33.409
gdb_81757,CC1N(C)C2CC12C#N,3.0871,1.26045,1.07329,4.5282,81.85,-0.2252,0.0189,0.2441,1180.6064,0.158906,-382.042982,-382.034122,-382.033178,-382.076139,33.489
gdb_12157,CN1C(CC1=O)C#C,3.62613,1.59665,1.25117,3.3284,69.19,-0.2493,0.023,0.2723,963.6559,0.117416,-362.649983,-362.641772,-362.640828,-362.682939,29.062
gdb_95409,CC1=NCCC(O)CO1,3.03917,1.21302,0.92922,1.9427,77.19,-0.2405,0.0158,0.2562,1280.9976,0.171004,-440.296647,-440.287533,-440.286589,-440.330441,34.227
gdb_28335,c1c(nc2n1CCO2)O,4.89531,1.27861,1.03058,3.9011,67.23,-0.1853,0.0447,0.23,1088.1244,0.11564,-453.976832,-453.969737,-453.968793,-454.008391,27.035
gdb_98093,CNC(=N)C(=O)C1CO1,4.30346,0.90835,0.79196,1.214,72.84,-0.2345,-0.0683,0.1662,1434.1376,0.134567,-455.131727,-455.122112,-455.121168,-455.167527,33.098
gdb_19509,O=CC1C2CCCN12,3.70745,1.57273,1.54574,3.4157,69.3,-0.241,-0.0316,0.2094,905.0202,0.143576,-363.850222,-363.843082,-363.842138,-363.88184,26.735
gdb_66520,CC12C3C1C1C2C3C1=O,4.92517,1.31543,1.28396,3.4226,75.63,-0.2201,-0.0048,0.2152,1014.6996,0.136495,-384.636271,-384.629308,-384.628364,-384.667431,28.064
gdb_103620,OCC1(O)CC(O)C1=O,2.83743,1.23695,1.04495,1.4193,64.83,-0.2395,-0.0442,0.1954,1164.624,0.133507,-496.088825,-496.079411,-496.078467,-496.123193,34.215
gdb_85864,CC1(O)CC(O)C11CO1,2.17555,1.56193,1.23103,3.858,71.24,-0.2477,0.0601,0.3079,1103.84,0.15632,-460.121838,-460.112524,-460.11158,-460.155314,35.631
gdb_26816,C(#N)c1[nH]c(c(n1)O)O,3.77573,1.14449,0.87827,5.035,68.9,-0.2099,-0.0352,0.1747,1182.968,0.078264,-468.848678,-468.840716,-468.839772,-468.881125,28.899
gdb_126302,CCc1cc(n[nH]1)CO,3.83168,0.87186,0.78203,3.4886,79.31,-0.2356,0.0209,0.2565,1514.6861,0.160305,-419.233106,-419.223694,-419.22275,-419.269011,33.591
gdb_43962,O=C1CC23CC12N=CO3,3.20098,1.74338,1.53807,3.3976,65.22,-0.2452,-0.0281,0.2171,866.3104,0.101536,-436.651483,-436.644998,-436.644053,-436.68232,25.74
gdb_39209,C1OC2C=CCC22OC12,2.91462,1.90866,1.37499,2.2592,71.97,-0.2488,0.0076,0.2564,936.1955,0.137716,-421.814935,-421.808146,-421.807202,-421.846143,27.142
gdb_73112,CC12COC1CC(=N)O2,2.66544,1.58437,1.29356,3.2663,72.82,-0.2594,0.0253,0.2847,1040.0617,0.148007,-439.096589,-439.088669,-439.087725,-439.129194,30.423
gdb_46478,C1CC12CNC(=O)C2=O,3.00705,1.51436,1.10066,6.0657,71.01,-0.2327,-0.0593,0.1734,1069.6287,0.125448,-437.929292,-437.921478,-437.920534,-437.962026,29.304
gdb_128751,COC=Nc1cnoc1,6.71837,0.72283,0.6712,5.2695,74.16,-0.2312,-0.0211,0.2101,1603.2258,0.112,-453.922794,-453.914391,-453.913447,-453.957296,28.806
gdb_59066,CC(C)C1C(C)C1C#C,1.97948,1.34656,1.00494,0.7438,92.16,-0.2375,0.05,0.2875,1337.0357,0.202851,-351.123459,-351.112685,-351.111741,-351.158907,40.233
gdb_67271,OC12C3NC1C1C3OC21,2.70821,2.24162,1.74874,2.2742,65.74,-0.2243,0.0634,0.2877,815.1184,0.126877,-437.800692,-437.794697,-437.793753,-437.830675,25.741
gdb_121743,CCCOC(=O)CCO,6.3521,0.52993,0.49663,0.7011,76.99,-0.267,0.0184,0.2855,2229.6941,0.179651,-461.40071,-461.389509,-461.388565,-461.439129,37.769
gdb_61771,CC(CC=O)C(C)C#N,2.5042,0.96152,0.73066,3.7221,80.37,-0.2583,-0.0302,0.2281,1531.0669,0.167988,-403.182056,-403.171492,-403.170547,-403.218671,36.87
gdb_35266,C#CC1CC1CC1CC1,3.18811,0.87657,0.78158,0.919,89.08,-0.239,0.0511,0.2901,1536.6958,0.181369,-349.89601,-349.886582,-349.885638,-349.93112,35.676
gdb_81366,CC1C=CC2OC1C2O,2.57185,1.62312,1.28224,1.3664,75.26,-0.2364,-0.0006,0.2357,1051.583,0.160121,-423.007644,-422.999805,-422.998861,-423.039555,31.468
gdb_88970,CN1CC1CC1(C)CO1,2.88905,1.10849,0.95588,2.5606,82.63,-0.2186,0.0846,0.3032,1341.055,0.192354,-404.296767,-404.286995,-404.286051,-404.331998,36.479
gdb_20042,C1COC(=N1)N2CC2,5.47585,1.53571,1.28737,1.5647,67.16,-0.2281,0.0415,0.2696,949.3762,0.13249,-379.908376,-379.9012,-379.900256,-379.940649,25.546
gdb_111404,OCC1C2NC2C1C=O,2.05632,1.60603,1.06149,4.7309,71.45,-0.2382,-0.0212,0.217,1145.6383,0.146482,-439.032248,-439.023289,-439.022345,-439.067019,32.174
gdb_32152,COc1cc(ccn1)O,3.88906,1.15454,0.89525,1.7474,76.17,-0.2283,-0.0053,0.223,1247.0852,0.125676,-437.950537,-437.942645,-437.941701,-437.982977,29.769
gdb_128715,Cc1c(c(no1)OC)N,3.23105,1.25567,0.9172,2.387,73.03,-0.2126,0.0105,0.2231,1257.2676,0.135015,-455.134677,-455.125122,-455.124177,-455.169529,33.227
gdb_95319,OC1CCC2COC1C2,2.55726,1.66986,1.45424,2.52,75.89,-0.235,0.0553,0.2903,1009.5711,0.186299,-424.245091,-424.237491,-424.236547,-424.276704,31.208
gdb_81657,OC1C2CC1C=CCO2,2.85526,1.57667,1.28278,0.4337,75.83,-0.2337,0.0116,0.2453,1033.3326,0.160679,-422.999499,-422.991781,-422.990837,-423.031255,30.968
gdb_69908,CC12CC1C1OC2C1=O,2.74532,1.78672,1.41216,2.5181,71.44,-0.2485,-0.0096,0.2389,954.2828,0.136131,-421.794626,-421.787316,-421.786371,-421.826183,29.073
gdb_3962,c1c(non1)CO,7.64579,1.97678,1.61472,4.3064,47.81,-0.2888,-0.044,0.2448,700.1319,0.078554,-376.521083,-376.514924,-376.51398,-376.551913,20.953
gdb_14756,COCCCCC#C,11.93021,0.56363,0.54735,1.034,78.96,-0.2538,0.0558,0.3096,1990.1095,0.174231,-348.964278,-348.954154,-348.95321,-349.000126,34.821
gdb_1976,CCC1CC(O)C1,6.6949,1.36325,1.25272,1.3826,67.86,-0.2525,0.0787,0.3311,1004.381,0.171229,-310.912991,-310.905014,-310.90407,-310.945115,29.583
gdb_26544,Cc1c(=O)cc[nH]c1O,2.29257,1.85609,1.03235,5.401,74.94,-0.2097,-0.0068,0.2029,1091.7435,0.12515,-437.956714,-437.948396,-437.947452,-437.989554,31.287
gdb_65955,OC1(CCC11CC1)C#N,2.26781,1.48272,1.37937,3.0654,76.47,-0.2794,0.0118,0.2912,1062.7872,0.1467,-401.934406,-401.925665,-401.924721,-401.967753,33.144
gdb_28805,Cc1cccc(=O)cc1,3.42564,1.2372,0.91406,4.7318,90.29,-0.2294,-0.0732,0.1562,1243.6623,0.137633,-384.744797,-384.73688,-384.735935,-384.777538,29.927
gdb_69580,CC12NC1C1(CC1)C=C2,3.53164,1.30591,1.17961,1.5568,86.01,-0.2216,0.0174,0.2391,1140.782,0.171673,-365.98549,-365.977472,-365.976528,-366.017519,32.533
gdb_125981,CC1CN2C1=NNC2=O,3.66856,1.33077,1.04744,4.0338,71.22,-0.2168,0.0207,0.2375,1120.5762,0.125996,-434.07564,-434.067641,-434.066697,-434.108987,28.973
gdb_88861,CC1CC1C1COCO1,3.46982,1.09341,0.98401,1.1841,78.27,-0.2546,0.0872,0.3417,1286.9841,0.183267,-424.21154,-424.202651,-424.201707,-424.246043,32.869
gdb_82127,OC1C2NC2C1CC#N,3.35615,1.26061,1.06445,4.9491,72.15,-0.2461,0.0383,0.2844,1123.4422,0.13667,-417.969913,-417.961741,-417.960796,-418.002871,30.838
gdb_70380,CC12CC1CC2(N)C#N,2.38787,1.52562,1.34704,4.2961,79.41,-0.2515,0.0282,0.2797,1065.8561,0.159209,-382.053734,-382.044814,-382.04387,-382.086687,34.397
gdb_79766,OC1C2C3CN4C(C23)C14,2.73256,1.97281,1.8068,2.0119,72.15,-0.2302,0.0577,0.2879,859.1355,0.151291,-401.925639,-401.919116,-401.918172,-401.956237,27.348
gdb_59108,CC(C)C1C(C)CC1C,1.98867,1.34592,0.99006,0.0473,95.42,-0.2732,0.0718,0.345,1399.9867,0.250908,-353.560198,-353.549199,-353.548254,-353.595433,41.904
gdb_10374,C1COC1(C#N)C#N,2.41903,2.34654,1.45179,4.9442,59.23,-0.3116,-0.0498,0.2618,843.7302,0.083486,-377.50751,-377.500182,-377.499238,-377.539782,25.225
gdb_12660,OC1COC(=N)C1=O,3.49649,2.03931,1.33576,2.7723,56.63,-0.27,-0.0827,0.1873,847.633,0.09559,-435.752156,-435.745112,-435.744168,-435.783623,25.619
gdb_99398,C(CNC(=O)CO)C=O,5.71603,0.57768,0.55516,2.7963,70.95,-0.2557,-0.0331,0.2227,1922.2637,0.145073,-476.256666,-476.246285,-476.24534,-476.294569,34.821
gdb_42677,O=C1C2N3CC2(C#C)C13,2.62045,1.72847,1.19995,3.2672,73.23,-0.2601,-0.0242,0.2359,994.1005,0.099835,-399.421013,-399.413892,-399.412948,-399.452661,27.702
gdb_96389,CC1CCCOC1C#C,1.97655,1.67654,1.19233,1.3382,83.35,-0.2512,0.0382,0.2894,1155.6247,0.182859,-387.070556,-387.061635,-387.060691,-387.103638,34.904
gdb_103368,CC1(CO)C2CC1OC2,2.57542,1.57102,1.27877,1.5996,77.18,-0.2405,0.0681,0.3086,1077.8438,0.183455,-424.192984,-424.184487,-424.183543,-424.22596,33.588
gdb_87824,CC1CC11CC2OC12C,2.73703,1.35456,1.16205,1.7413,82.95,-0.2393,0.0888,0.3281,1181.6644,0.180769,-387.048035,-387.038999,-387.038055,-387.081328,34.934
gdb_12909,OC12COC1C2C#N,3.45051,1.85706,1.53453,4.0281,58.7,-0.2609,0.0221,0.283,820.6798,0.094898,-398.554011,-398.547017,-398.546073,-398.585173,25.882
gdb_63940,CC1(O)CC2COC12C,2.32688,1.62139,1.43909,1.8798,77.96,-0.2399,0.0728,0.3127,1057.3558,0.180446,-424.203391,-424.194129,-424.193185,-424.236709,35.987
gdb_124527,CC(C)c1nccnn1,3.49191,1.17131,1.08417,1.9898,80.27,-0.2329,-0.0697,0.1632,1198.2594,0.148194,-398.150087,-398.141614,-398.14067,-398.184023,31.025
gdb_43152,O=C1C2CCC1C21CN1,2.61353,1.71143,1.36253,2.3573,75.72,-0.2322,-0.0112,0.221,994.584,0.149726,-401.918651,-401.91137,-401.910426,-401.950233,29.101
gdb_95504,CC1COC=NC(C)C1,2.16903,1.47589,0.92859,2.1617,84.02,-0.2399,0.017,0.2569,1313.9177,0.194724,-404.365639,-404.356337,-404.355392,-404.399963,35.184
gdb_130080,c1cn2c(n1)oc(n2)N,5.51433,1.39957,1.11733,3.8907,65.75,-0.2162,0.0143,0.2305,993.1867,0.092697,-448.944659,-448.938134,-448.93719,-448.975408,25.414
gdb_30374,CN=c1ccncn1C,2.65451,1.57462,1.00065,0.8515,85.15,-0.2057,-0.0352,0.1704,1172.6697,0.14954,-398.168583,-398.16012,-398.159176,-398.201665,31.146
gdb_106812,CCC12CC1(O)COC2,2.42172,1.45735,1.09601,1.485,78.27,-0.25,0.0697,0.3197,1190.3282,0.182173,-424.219432,-424.210348,-424.209404,-424.252922,34.939
gdb_107590,CNC12CC1COC2=O,2.68461,1.6087,1.16035,3.4073,71.71,-0.2271,0.0094,0.2365,1080.0647,0.14893,-439.105296,-439.097067,-439.096123,-439.138076,30.988
gdb_45508,O=C1CC2CCC=C2N1,4.27695,1.2306,0.99612,2.739,80.43,-0.2141,0.0103,0.2245,1166.1636,0.151009,-402.014867,-402.007681,-402.006736,-402.046455,28.909
gdb_3501,O=CC1C2CC1C2,6.29452,2.16236,2.02358,2.4932,61.88,-0.2466,-0.026,0.2206,676.8724,0.12592,-308.470667,-308.46474,-308.463796,-308.500513,22.437
gdb_65898,CC1(CCC1)C(=O)C#C,2.7077,1.23422,1.11228,2.8216,82.3,-0.2566,-0.0548,0.2018,1195.7116,0.156769,-385.863047,-385.853519,-385.852575,-385.89787,35.034
gdb_64654,OC1(CC#C)C2CC1C2,3.51513,1.20418,1.09794,1.0923,81.36,-0.2553,0.044,0.2993,1165.322,0.158584,-385.801075,-385.792819,-385.791875,-385.833793,33.15
gdb_105739,COC1(CCC=C1)C=O,2.12156,1.53353,1.22263,1.9499,77.53,-0.2402,-0.0273,0.2129,1129.8407,0.157432,-423.032111,-423.022852,-423.021907,-423.066908,33.257
gdb_25579,c1coc(n1)OCC=O,7.43275,0.76632,0.69772,2.5438,64.51,-0.235,-0.0415,0.1935,1492.8578,0.099931,-473.847642,-473.839562,-473.838617,-473.882211,27.505
gdb_104791,CCC1(CO)OC2CC12,2.12854,1.59855,1.11418,2.3454,77.48,-0.2387,0.0698,0.3085,1176.1059,0.181618,-424.183885,-424.174779,-424.173835,-424.217604,35.065
gdb_47629,C#CC1=CCCOC1=O,2.94794,1.44544,1.00557,4.7507,77.42,-0.2506,-0.0602,0.1903,1126.9132,0.112497,-420.638561,-420.630674,-420.62973,-420.671091,29.598
gdb_48123,N=C(C=O)N1CCC1=O,2.4618,1.58448,1.01246,4.9131,70.76,-0.2652,-0.0736,0.1917,1119.3779,0.111822,-453.969927,-453.961523,-453.960579,-454.003829,29.428
gdb_120286,CCOC1C2OC=NC12,3.27015,1.21316,1.1425,1.3274,71.61,-0.2359,0.0163,0.2523,1159.1883,0.147825,-439.064803,-439.056631,-439.055687,-439.098278,30.126
gdb_10707,CCC1(CC1)C(=O)N,2.4742,2.02785,1.34349,3.386,71.7,-0.2431,0.0317,0.2748,984.151,0.164935,-365.094746,-365.085834,-365.08489,-365.128074,33.324
gdb_92408,OC1CC2NCC12C#N,2.45891,1.50899,1.34063,4.338,73.25,-0.2564,0.0131,0.2695,1025.8341,0.137634,-417.977085,-417.969325,-417.968381,-418.009287,30.179
gdb_21234,Cc1c([nH]nn1)OC,3.38933,2.00083,1.28722,4.7645,63.31,-0.224,0.0132,0.2372,911.31,0.119214,-395.969419,-395.961511,-395.960566,-396.002342,27.577
gdb_115550,COC1CCC1(O)C#C,2.02265,1.54475,1.1355,1.7552,78.5,-0.2384,0.0311,0.2695,1168.2325,0.156014,-422.964182,-422.954378,-422.953434,-422.998661,36.26
gdb_104220,CCC1(O)COC11CC1,2.6477,1.25579,1.18481,2.4778,78.68,-0.2259,0.0578,0.2837,1200.5725,0.18004,-424.192553,-424.182908,-424.181964,-424.226865,36.414
gdb_103461,CC1(CO)N2CCC12C,2.43839,1.39787,1.16956,2.4937,82.25,-0.2312,0.0829,0.3141,1186.7074,0.193315,-404.307131,-404.297504,-404.296559,-404.341035,36.892
gdb_6325,NC(=O)CC(O)C=O,4.97752,1.118,0.95447,1.809,59.58,-0.2463,-0.052,0.1944,1140.3749,0.11732,-436.979509,-436.971033,-436.970089,-437.013236,30.087
gdb_108732,OCC1=CC(=O)C2NC12,2.99609,1.24509,0.94285,3.969,72.23,-0.2358,-0.0552,0.1806,1201.2669,0.124844,-437.874184,-437.866285,-437.865341,-437.906916,29.655
gdb_54881,CC(=O)N1C=CCC1=N,2.76033,1.5479,1.00414,4.9672,78.46,-0.221,-0.0096,0.2114,1149.3023,0.136004,-418.052945,-418.044573,-418.043628,-418.08645,31.147
gdb_68636,CC12CN(CC1)C2C=O,2.47124,1.61104,1.34906,3.4292,78.81,-0.2322,-0.0316,0.2006,1051.838,0.171726,-403.124288,-403.116151,-403.115206,-403.156796,31.788
